docs/_generated/rc-alert.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-spin.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-split-pane.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-switch.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-table-pro.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-table.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-tabs.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-tag.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-text-edit.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-theme.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-token-global.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-token-semantic.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-tooltip.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-tree.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated/rc-virtual.ts(5,42): error TS6142: Module '../site/componentDemos.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/componentDemos.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-admin.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-admin.ts(4,1847): error TS6142: Module '../examples/practice-admin/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-admin/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-admin.ts(5,4094): error TS6142: Module '../examples/practice-admin/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-admin/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-admin.ts(6,8032): error TS6142: Module '../examples/practice-admin/step-3.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-admin/step-3.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-admin.ts(7,8347): error TS6142: Module '../examples/practice-admin/step-4.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-admin/step-4.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-data.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-data.ts(4,2835): error TS6142: Module '../examples/practice-data/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-data/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-data.ts(5,5278): error TS6142: Module '../examples/practice-data/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-data/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-data.ts(6,5635): error TS6142: Module '../examples/practice-data/step-3.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-data/step-3.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-data.ts(7,9153): error TS6142: Module '../examples/practice-data/step-4.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-data/step-4.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-profile.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-profile.ts(4,2410): error TS6142: Module '../examples/practice-profile/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-profile/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-profile.ts(5,2963): error TS6142: Module '../examples/practice-profile/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-profile/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-profile.ts(6,5169): error TS6142: Module '../examples/practice-profile/step-3.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-profile/step-3.tsx', but '--jsx' is not set.
docs/_generated_tutorials/practice-profile.ts(7,6780): error TS6142: Module '../examples/practice-profile/step-4.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/practice-profile/step-4.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-alert.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-alert.ts(4,531): error TS6142: Module '../examples/rc-alert/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-alert/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-alert.ts(5,973): error TS6142: Module '../examples/rc-alert/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-alert/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-app-main-layout.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-app-main-layout.ts(4,1236): error TS6142: Module '../examples/rc-app-main-layout/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-app-main-layout/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-app-main-layout.ts(5,1961): error TS6142: Module '../examples/rc-app-main-layout/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-app-main-layout/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-auto-sizer.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-auto-sizer.ts(4,897): error TS6142: Module '../examples/rc-auto-sizer/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-auto-sizer/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-auto-sizer.ts(5,1449): error TS6142: Module '../examples/rc-auto-sizer/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-auto-sizer/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-avatar.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-avatar.ts(4,708): error TS6142: Module '../examples/rc-avatar/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-avatar/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-avatar.ts(5,1035): error TS6142: Module '../examples/rc-avatar/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-avatar/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-badge.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-badge.ts(4,487): error TS6142: Module '../examples/rc-badge/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-badge/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-badge.ts(5,1177): error TS6142: Module '../examples/rc-badge/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-badge/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-bar-chart.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-bar-chart.ts(4,1072): error TS6142: Module '../examples/rc-bar-chart/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-bar-chart/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-bar-chart.ts(5,1590): error TS6142: Module '../examples/rc-bar-chart/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-bar-chart/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-breadcrumbs.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-breadcrumbs.ts(4,844): error TS6142: Module '../examples/rc-breadcrumbs/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-breadcrumbs/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-breadcrumbs.ts(5,1408): error TS6142: Module '../examples/rc-breadcrumbs/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-breadcrumbs/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-button.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-button.ts(4,492): error TS6142: Module '../examples/rc-button/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-button/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-button.ts(5,1023): error TS6142: Module '../examples/rc-button/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-button/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-canvas.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-canvas.ts(4,1058): error TS6142: Module '../examples/rc-canvas/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-canvas/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-canvas.ts(5,1230): error TS6142: Module '../examples/rc-canvas/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-canvas/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-card.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-card.ts(4,463): error TS6142: Module '../examples/rc-card/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-card/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-card.ts(5,937): error TS6142: Module '../examples/rc-card/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-card/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-checkbox.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-checkbox.ts(4,471): error TS6142: Module '../examples/rc-checkbox/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-checkbox/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-checkbox.ts(5,960): error TS6142: Module '../examples/rc-checkbox/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-checkbox/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-color-picker.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-color-picker.ts(4,616): error TS6142: Module '../examples/rc-color-picker/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-color-picker/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-color-picker.ts(5,1514): error TS6142: Module '../examples/rc-color-picker/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-color-picker/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-component-preview.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-component-preview.ts(4,650): error TS6142: Module '../examples/rc-component-preview/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-component-preview/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-component-preview.ts(5,1075): error TS6142: Module '../examples/rc-component-preview/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-component-preview/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-cron-picker.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-cron-picker.ts(4,501): error TS6142: Module '../examples/rc-cron-picker/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-cron-picker/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-cron-picker.ts(5,1185): error TS6142: Module '../examples/rc-cron-picker/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-cron-picker/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-date-picker.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-date-picker.ts(4,1100): error TS6142: Module '../examples/rc-date-picker/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-date-picker/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-date-picker.ts(5,1300): error TS6142: Module '../examples/rc-date-picker/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-date-picker/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-dialog.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-dialog.ts(4,1039): error TS6142: Module '../examples/rc-dialog/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-dialog/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-dialog.ts(5,1482): error TS6142: Module '../examples/rc-dialog/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-dialog/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-divider.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-divider.ts(4,714): error TS6142: Module '../examples/rc-divider/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-divider/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-divider.ts(5,777): error TS6142: Module '../examples/rc-divider/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-divider/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-drawer.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-drawer.ts(4,1029): error TS6142: Module '../examples/rc-drawer/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-drawer/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-drawer.ts(5,1373): error TS6142: Module '../examples/rc-drawer/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-drawer/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-dropdown-container.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-dropdown-container.ts(4,687): error TS6142: Module '../examples/rc-dropdown-container/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-dropdown-container/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-dropdown-container.ts(5,1247): error TS6142: Module '../examples/rc-dropdown-container/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-dropdown-container/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-empty.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-empty.ts(4,454): error TS6142: Module '../examples/rc-empty/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-empty/step-1.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-empty.ts(5,934): error TS6142: Module '../examples/rc-empty/step-2.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-empty/step-2.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-flow-diagram.ts(2,37): error TS6142: Module '../site/tutorial.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/site/tutorial.tsx', but '--jsx' is not set.
docs/_generated_tutorials/rc-flow-diagram.ts(4,2641): error TS6142: Module '../examples/rc-flow-diagram/step-1.js' was resolved to 'C:/Users/zhang/Desktop/crab-dev/.website/docs/examples/rc-flow-diagram/step-1.tsx', but '--jsx' is not set.
